,Filename,Pvals,SAFE,b1,b0,b2,b3,b4,b5,t1,t0,t2,t3,t4,t5
79,chris/chrissim_578.csv,0.40233498237399073,1.0224698404473815,0.003653618908952598,0.010551061459335487,0.00959256022745497,-0.13023335559524618,0.17469246762795373,0.15964346890550973,0.008615310321492013,0.23037803324158576,0.2594788178863639,-1.6478394286381695,1.0233918716355064,1.0015741816926524
80,chris/chrissim_594.csv,6.411657052524216e-37,35.983145660360954,1.1001855877582463,-0.22281306642813203,0.40893605337293054,-0.08183596803096517,-0.5946586272451057,0.03617941261272298,2.577488428239911,-4.842486252215274,10.991957419122237,-1.0236217012889943,-3.4859193369953085,0.22834108013647023
81,chris/chrissim_595.csv,1.4697380325159532e-39,38.46201324764159,1.4679316082427087,-0.19997883604545358,0.4315626220070532,-0.04614269731200091,-0.6291456422205691,-0.2615820940174415,3.4390513045840634,-4.35325750893537,11.619227022052478,-0.5793633144698666,-3.6834687235276915,-1.6660498493821796
82,chris/chrissim_604.csv,0.9577345534350127,0.2116403961722373,-0.3553571972184558,-0.006313670515559707,0.016129724102356628,-0.05620023977334677,0.04933016517264052,-0.08023346776104666,-0.8409415110012723,-0.13817939058004056,0.4391319910271369,-0.7154654902649229,0.2897993350977212,-0.5120407434724493
83,chris/chrissim_608.csv,0.6916615162725159,0.6107993214397243,0.4958444955690963,-0.06273486524307788,-0.025739682069985968,-0.05542774273371405,-0.13549312759191295,0.0018363007146744714,1.1570810635338389,-1.3610071857220176,-0.6886662000005778,-0.6873189278016102,-0.7865380214245873,0.011604161124373522
84,chris/chrissim_612.csv,2.3259671658259612e-07,7.811481606587352,-0.010427708219200606,-0.08875224738095384,0.18573802941304327,0.03495626154839542,-0.3528023453647956,0.12018048042825127,-0.024569464479635875,-1.9339781572053265,5.030755705690536,0.4347287204903313,-2.07403025060691,0.7591507354528672
85,chris/chrissim_623.csv,0.051714369390958824,2.1967934938022546,0.13841258941751086,0.006356974681603078,0.1137133513122569,0.04981736674273617,-0.05058004790060414,-0.11383021078776528,0.32770674477072687,0.13969489116518163,3.093120919300439,0.6268724730469278,-0.29788684486866024,-0.7238133077147778
86,chris/chrissim_624.csv,0.12125509693412345,1.7418629018392426,-0.5980017259825395,-0.010820905546602958,0.09877341858237033,-0.020798998690431926,-0.02784066460051396,0.15035213349345977,-1.4179746316775563,-0.23800264544513677,2.6845694388070225,-0.26011532700715506,-0.1641141934610798,0.9607812499120844
87,chris/chrissim_632.csv,0.40020338749653306,1.0260505676664362,0.1760405824173863,0.05806992360725544,-0.008057123146798118,0.011878176443903609,0.12412570423064652,-0.2562310011950101,0.41418288524887026,1.2672225257021608,-0.21788454537691185,0.14889787450910347,0.7294173579701868,-1.6312252807095777
88,chris/chrissim_637.csv,0.0004007812689384927,4.522715664832019,-1.1175007129012724,-0.07758371122576987,0.10704453512982894,0.05193053988570313,-0.3933189786970245,0.24931231864751646,-2.6440083349143593,-1.7025805958419793,2.910508851661242,0.6481016376809602,-2.3212654137324167,1.5745202935586031
89,chris/chrissim_639.csv,0.02806240327619761,2.5087565219913395,-0.41492158229372866,-0.04739194761383326,0.05053134005012327,0.013485034651913606,-0.3519360604586846,0.30850005173708656,-0.9858816934507902,-1.0382352736646117,1.3792482919589701,0.17140233212524383,-2.0733010183257945,1.978456146197949
90,chris/chrissim_653.csv,0.10555987244159656,1.8179328228322764,-0.8555354010656793,-0.08344407812610943,0.08014795303422373,-0.0014843812190210165,0.03282028963276439,0.0002495149474164883,-2.0108820420039377,-1.8155147668372447,2.1631715487244825,-0.018361289746798865,0.19191356550474187,0.0015462210969149094
91,chris/chrissim_655.csv,0.7438889952932988,0.5429128002755398,-1.2560551881741109,0.012467374733099616,0.030859179344295225,-0.04645450973828911,-0.1903309106508215,0.05620694901104097,-2.957752211872819,0.2723799045470277,0.8347728246076135,-0.5854985503098525,-1.1204029892605283,0.3612383246293546
92,chris/chrissim_674.csv,0.12942301777302648,1.7057464146928312,0.17491511497965462,0.05115311899968973,-0.06767528716029292,0.1355314367433619,0.01683417857690317,0.13625977110392704,0.41076886011842906,1.1132616023175392,-1.8248509749521074,1.6953375248523475,0.09876454278045589,0.853909610707251
93,chris/chrissim_678.csv,0.8375337181380289,0.41661305302298146,-0.35457236999445707,-0.027616283491815732,-0.03838532075814333,-0.054728842476174835,0.0188795782444875,0.07184435713612364,-0.8363560085166599,-0.6015243062121727,-1.0375244576836664,-0.6824167771433511,0.11022782394701784,0.45401872499659446
94,chris/chrissim_680.csv,0.6801168932190895,0.625786012834492,1.3909234338126197,-0.0018766737237659358,-0.030377767359344922,-0.09422277345288102,0.14894659077929073,-0.035623877028106696,3.2805085202946977,-0.040889640951842186,-0.8244070863251064,-1.187453235838368,0.8754924843959263,-0.22803685545752803
95,chris/chrissim_706.csv,0.4810190588610145,0.8983156052566048,0.5046004903008936,-0.009626491269620223,-0.02890025222965919,0.09391867539596768,0.20982932036869467,-0.12113688219805889,1.1865947148897025,-0.21063901016068878,-0.7831545531391205,1.175889703091504,1.2350097180493549,-0.7660902388678403
96,chris/chrissim_707.csv,0.035398032618679014,2.3913571302266137,0.39214822022229356,-0.04479471941265044,-0.019429967350735926,0.04786512045398257,0.44380696282960225,-0.25088966642854715,0.9263722181789845,-0.9796345408046139,-0.5268173024901182,0.6046964072845353,2.6200459603618187,-1.597650735787642
97,chris/chrissim_715.csv,0.10074104549945176,1.843364734584135,-0.9632930547803271,-0.05078939867930521,0.021776762327093416,-0.010899625782261948,-0.005869246955220316,-0.42367058230855487,-2.2765264784952235,-1.1097334305250983,0.5894059952894575,-0.13903113722526708,-0.03463615155799377,-2.7252877537227054
98,chris/chrissim_722.csv,0.018773883272478326,2.7092354317013987,0.6054811639514064,-0.06144408922381414,0.11184681981023963,-0.011222714022782026,0.17163326649220842,-0.12345475448800983,1.4302583336575125,-1.3445390931636572,3.028763583724545,-0.14179383917651595,1.0068426928405894,-0.7951638348864869
99,chris/chrissim_724.csv,0.4009482260481537,1.0247978675643834,-0.3174722508722645,0.06546251135630339,0.01312308153638288,0.03277902361735005,0.278857159660568,-0.08969885094276948,-0.7448991550141293,1.4205149938064858,0.35340007666770423,0.4059046611767146,1.6294441886990554,-0.5656070297392253
