,Unnamed: 0,Filename,Pvals,SAFE,b1,b0,b2,b3,b4,b5,t1,t0,t2,t3,t4,t5
8,8,10700spec/10700_191008.1097ctd_2.csv,0.03809436116577799,2.3540745481973433,-0.6633540844729123,-0.1299314065026271,-0.03280300034237514,-0.07363947727929022,-0.05553810839115501,-0.08904433168582346,-1.319614294300116,-3.004950206859008,-0.7251119193171905,-0.8604133620406892,-0.2556730322110177,-0.4552633048896773
9,9,10700spec/10700_191008.1099ctd_2.csv,0.7120313674425933,0.5843714412079036,0.7943177411700639,-0.024215768993664438,-0.05106662193432928,0.05957175260153631,0.15929385795673856,-0.130214119784138,1.5357536767198423,-0.5420625471914529,-1.0975505181470075,0.6921027497985778,0.7150933545522234,-0.6490775624602748
10,10,10700spec/10700_191008.1100ctd_2.csv,0.019825352110088512,2.6823738081876245,-0.9312044671105314,-0.03246249438570785,0.0762032375163393,0.2370870130712766,-0.2784904372850616,0.17386881623152226,-1.7996203121057548,-0.7321788059678609,1.6461139536385858,2.7917896156194058,-1.265669755190582,0.9039939944957868
11,11,10700spec/10700_191008.1101ctd_2.csv,0.9158357662278662,0.29517091667303835,1.727574363531022,-0.01952622635734184,0.018870421320985598,-0.01928889690126577,-0.21746756495693512,0.05726300129806524,3.4201712967050284,-0.4485233046304337,0.4137960422621181,-0.23987662550340605,-1.0082684388223722,0.2966979358836224
12,12,10700spec/10700_191008.1102ctd_2.csv,0.177695402844252,1.526566650887565,-0.41211572204479097,-0.059312604492396864,-0.020094365959815882,0.1817574530498163,-1.5126788710517756e-15,0.10271573163002833,-0.8323166950984722,-1.3963848251170186,-0.4530085433448455,2.217544627020718,-7.196755286102152e-15,0.5410189009268233
13,13,10700spec/10700_191008.1103ctd_2.csv,0.4491779457197307,0.9468531999941028,-0.2648109952945364,-0.07197864643680513,-0.012737219129117513,0.07049743799569354,0.23384030466731096,0.01699646854833868,-0.5306998980823983,-1.6685680674761754,-0.28400251644538016,0.8688125852298673,1.099374765248894,0.08825415062508364
14,14,10700spec/10700_191008.1104ctd_2.csv,0.02905043688940538,2.4914531887994653,-0.32659823223053713,-0.12971465984086136,0.00765070921928091,-0.09333433496132784,0.1246438469540941,-0.27781901101974715,-0.6308964489014286,-2.9148707513229533,0.1656088844888612,-1.1617302856527565,0.5663597937966248,-1.4346397099715051
15,15,10700spec/10700_191008.1105ctd_2.csv,0.02941819293001432,2.485115177473832,0.3539438688250225,-0.08639752741101721,-0.04588951876430555,-0.19397545592621496,-0.23000947132259406,-0.03391781225764372,0.6866787366431476,-1.94749383664912,-0.9937619214174624,-2.303585128965244,-1.0345934856272136,-0.17235960132683592
16,16,10700spec/10700_191008.1106ctd_2.csv,0.5588012153835922,0.7870247333298784,0.7987775883079407,-0.04698446795359208,0.02991336387210713,-0.10161547252341946,0.053362488580444435,0.18471958523483525,1.600845281389012,-1.0833088037282508,0.6645870481544778,-1.2354131607114267,0.2491425981700049,0.9733079753682878
17,17,10700spec/10700_191008.1107ctd_2.csv,0.0237002441649788,2.5935362859125144,0.14197225873743846,-0.03695955446471163,0.08339828972796187,0.07826380283572719,0.6250133172635757,-0.20338410184151476,0.2618218363691333,-0.7926020726710257,1.7210706982407182,0.8773696918869087,2.6930507614176724,-0.9799865854601832
18,18,10700spec/10700_191008.1108ctd_2.csv,0.0032099582716674283,3.5604007456539337,1.3200341831855813,-0.1485384270902693,0.10967370335340514,-0.03295318061602921,-0.4792521699381066,0.06692451160261056,2.4303099492670266,-3.186996848155492,2.2576587513712103,-0.3713076402849566,-2.093630597435662,0.3249519436001224
19,19,10700spec/10700_191008.1112ctd_2.csv,0.17848722082949814,1.524005283617731,-0.3794838390595624,-0.09270402898345377,0.008686794582418835,0.08787026908505575,-0.2300632414283716,-0.21672575763353386,-0.7242342544514484,-2.0477376854700187,0.18390274455608194,1.0061175113098613,-1.025793847391496,-1.0739933545089408
20,20,10700spec/10700_191008.1113ctd_2.csv,0.02805836086170097,2.50894306443848,0.3986738984704866,-0.09782833166858527,0.06570315571348714,0.18988884687279808,-0.288145680014468,-0.06527210769451589,0.7564535212724264,-2.148633463197917,1.3805719316890557,2.194883046900283,-1.2919685082460366,-0.3207632602631667
21,21,10700spec/10700_191008.1114ctd_2.csv,0.2834247477641747,1.2483539442215963,-2.0457520871087445,0.07700163985402403,-0.029525140351054087,-0.004885916610898067,0.31686041845765445,0.23236997660824416,-3.8488650629377075,1.6859850908336518,-0.6201128393764188,-0.0562624070408352,1.4097929221512089,1.1568848097613356
22,22,10700spec/10700_191008.1115ctd_2.csv,0.017685189938563564,2.738903331563211,-1.2425520481314667,-0.0680262741797302,-0.004728251002022817,-0.001337395159843678,-0.8192252242317125,-0.02607033252701308,-2.144863145059964,-1.357125826403511,-0.0916119765798585,-0.014329374970510143,-3.324707537700869,-0.11872387016187062
23,23,10700spec/10700_191008.1116ctd_2.csv,0.9816057920584256,0.1448648633804454,1.789466804841544,-1.786765180256111e-16,0.035437477204838606,0.03944498353665611,0.014326565837912572,-0.024132814771844688,3.2401019078446067,-3.739602939872717e-15,0.7124164201918941,0.4224306765118669,0.06061285093172158,-0.11346908326757955
24,24,10700spec/10700_191008.1117ctd_2.csv,0.36998453183618,1.0783449420997762,-0.4333789656843103,0.03703515860596582,-0.021538826599383727,0.1775802376803056,0.1986428228023477,-0.14996397797667532,-0.7616661845274928,0.7539655640053319,-0.42347403743081785,1.9398585218609559,0.8229743319690634,-0.6884200332612338
25,25,10700spec/10700_191008.1118ctd_2.csv,3.612694623053617e-06,6.620594944574607,2.521985901129039,0.08095265706951668,-0.1820738970989411,-0.011063009537252321,1.0174370288544663,-0.2404430163122061,4.547050588542969,1.6826410694968308,-3.6504012917846103,-0.12614589748572302,4.276371504095982,-1.1402165597586331
26,26,10700spec/10700_191008.1119ctd_2.csv,0.6568832297746425,0.6560309667211432,0.1681874320820432,0.06991588419126765,-0.02071924251192979,-0.08602975954786513,0.17789813487279602,-0.038456020658259926,0.28111551950064884,1.3519007254246844,-0.3859996741022044,-0.8714612867541729,0.7020909033348386,-0.16724501891300156
27,27,10700spec/10700_191008.1120ctd_2.csv,0.5771548569649179,0.7619103870325615,1.274787080932936,-0.0330905018191867,-0.03694351147589154,-0.0048940362925454185,0.4412855072065112,-0.004386604019438585,2.1132170228492444,-0.6344563904868749,-0.6810402800050209,-0.04925311962922837,1.7383722144396638,-0.019059176097431064
28,28,10700spec/10700_191008.1121ctd_2.csv,0.00802870990912118,3.1238382291867324,1.6353604947270617,-0.007245444081128601,-0.0695458596596071,0.09344530434267752,0.5551327855502042,0.6733902828967806,2.805355609321646,-0.14382062953073946,-1.3304442856106231,1.0052438236481982,2.248463409156163,3.0294471835559125
29,29,10700spec/10700_191016.1107ctd_2.csv,0.5833017648638268,0.7535755118541664,-0.7811064278775616,0.06270558696634299,-0.09117307149526556,0.11479204792834992,0.2349625985408789,-0.03160158653465939,-1.0616726005756012,0.9729782307113041,-1.3762874213828025,0.932652510325505,0.743514414656996,-0.11241697588727656
30,30,10700spec/10700_191016.1108ctd_2.csv,6.21146145132942e-05,5.36371852638713,-0.9635376529545716,0.2753396280996325,-0.17813222357893355,-0.0074017156130036935,0.5582096516808892,0.22791579404821366,-1.3174933075532411,4.3055040137351535,-2.7019089641899137,-0.06295709173580452,1.7895314913565663,0.8221485398675347
31,31,10700spec/10700_191016.1109ctd_2.csv,0.003851560042711513,3.4743605846615213,-0.8774073474989189,0.08216566673694646,-0.14540158631667824,-0.11466843836107513,0.9404515550754992,0.10914002319659856,-1.2533026297017784,1.3457763873780757,-2.3040164342662206,-1.0256989696680188,3.160902040670289,0.41560091502684177
32,32,10700spec/10700_191016.1110ctd_2.csv,0.01817354152883444,2.7254435217881707,-0.0962058576586728,0.16224941647563493,-0.07111271243936138,-0.06676999242586147,0.692009041652348,0.2675242360947295,-0.13167967737922195,2.563773786560018,-1.088488033372699,-0.5542190360797036,2.2357209606063164,0.9606080204894496
33,33,10700spec/10700_191016.1111ctd_2.csv,9.251955430013204e-06,6.2078058983709,-1.8432758022694702,0.22120951066242076,-0.2323726790409328,0.1448963412609836,1.0084968941917254,0.2826122570281616,-2.4560256065125383,3.3685872389625353,-3.4362670581103485,1.1483935314791,3.1101438018740217,0.9843852159382506
34,34,10700spec/10700_191024.1253ctd_2.csv,0.005621762021710375,3.2946854912463825,-0.3853387285926546,-0.00758672127366012,0.16244055977466074,0.04689308470538661,-0.15451031716288888,0.3777443535027487,-0.7392040837105109,-0.1681373827839777,3.458961232797085,0.5362194572601061,-0.6966908676194026,1.889254654764708
35,35,10700spec/10700_191024.1254ctd_2.csv,0.04928629020363347,2.2217801149148713,-0.0343466398256526,-0.08771011940831086,0.08755358348439342,-0.07232145330142939,0.09063994956012476,0.3869568916193477,-0.06721223014203259,-1.981961432138984,1.903530182552901,-0.8394403205081711,0.4113411751373599,1.9473958877429765
36,36,10700spec/10700_191024.1255ctd_2.csv,0.08932802610076583,1.9084156022850844,-0.2768510254640696,0.0007228010493179598,0.14038343437092235,0.05603248039431937,-0.07699136593682343,-0.10479395921966468,-0.5225554417159767,0.015721856881686654,2.937383636744612,0.637689112069605,-0.3418895794523972,-0.5069101683403848
37,37,10700spec/10700_191024.1256ctd_2.csv,0.9232282782573572,0.2819720926163371,-0.9232898776914472,0.0070151524963314,-0.02754329447507521,0.007529419231462627,0.24435283776060635,0.07088408974005381,-1.6836359662380993,0.14798745668687144,-0.5584583842089552,0.0820047451771716,1.0468510642469866,0.33734239111181824
38,38,10700spec/10700_191024.1257ctd_2.csv,0.0001935490046683272,4.8532885889007344,-7.854827899222983e-15,0.03801913361998968,0.061157509198173275,-0.2427080903477352,-0.9055934653259186,0.3125050990292264,-1.4243527466306356e-14,0.7934660842932307,1.2292532571244814,-2.6358084013830423,-3.785489671289056,1.481856209042666
39,39,10700spec/10700_191108.1082ctd_2.csv,0.036881005417654086,2.3705713064556755,0.34943175392076475,-0.036287935915791616,0.07431867043820625,0.08823128711325262,-0.2317853066740874,0.5544100282620238,0.6444966626708479,-0.7729310882576113,1.5161960316689465,0.9556795774093187,-0.9927268937377955,2.623815794637488
