Wv_lbounds,Wv_ubounds,Minflux,MinWvl,Maxflux,Gauss_amp,Gauss_mu,Gauss_sig,Continuum,SOAPamp_0,SOAPamp_2,SOAPamp_3,SOAPamp_4,SOAPamp_5
5067.2949,5067.5007,0.9392874711176908,5067.4282,0.9688439212881228,0.02278205298034112,5067.417137747292,0.03319906936675267,0.9613400330266352,-2.3195084379581258e-05,7.824769384448909e-06,0.00010869706863827336,1.5342105701175897e-05,-7.019678767944775e-06
5067.5107,5068.045,0.7140723412025557,5067.644,0.976885215978815,0.24121234821433746,5067.656507429347,0.051541302249246655,0.9664275674087872,-0.00013210514700319045,0.00013455982297715504,-0.0003387889697254307,-1.5536959179399337e-05,0.0002262059040740397
5068.0556,5068.3793,0.8633152195024033,5068.2251,0.9768492555912044,0.0932875109508812,5068.229188226045,0.030572788204513573,0.9544495392665494,-0.0001198561321459193,0.00010617349730209242,-0.00010918291864883975,9.514040728078593e-06,3.073663784711649e-05
5068.3942,5068.9138,0.1728953786866601,5068.698,0.9599678058664015,0.7577754785848028,5068.6911765695895,0.06087985658809175,0.949940021187898,-0.00031763331322287255,0.00035932828615807885,0.0002706883905324839,-0.00010000866087152025,-7.563187002003496e-05
5068.9239,5069.1758,0.855526296270812,5069.0113,0.9740623503873681,0.09343587057728464,5069.008355376681,0.032859137386618255,0.9469739742900205,-0.00010449471775220894,9.269912999266137e-05,2.6618449220247164e-05,7.806666121891036e-06,-3.6848001997546994e-06
5069.1858,5069.4534,0.8449317381971535,5069.3405,0.9752169883612009,0.12449972518918996,5069.328294854556,0.04885715988584744,0.9715878103143203,-7.286174317510063e-05,5.8687795125677176e-05,0.00017652561530607686,2.6497222649877844e-05,-0.00015129918477529535
5069.6125,5069.7979,0.9481119335772731,5069.7056,0.9755624405470077,0.025867403604506116,5069.702030313347,0.03770279151566203,0.9724878385541434,-2.1894759958897895e-05,1.7180063010942453e-05,-4.404554771272228e-06,1.8638755732502745e-05,-6.0829975500331205e-06
5069.8079,5070.0038,0.8722051295784363,5069.9264,0.9756334158993654,0.1138467241176803,5069.924617276485,0.04794557251670539,0.983135553164854,-5.097262082190099e-05,8.528857854941725e-05,4.0628355914190214e-05,3.329492853957104e-05,2.751475286808587e-05
5070.0138,5070.1424,0.9010182478336705,5070.0601,0.9576377534949465,0.08162803088484862,5070.063914459915,0.036832108774309764,0.9899045601802582,-4.130689239569954e-05,7.563229805470568e-05,0.00010982615730158822,-3.320313821953944e-05,2.04902561175176e-05
5070.7285,5070.9551,0.9543713753023089,5070.8571,0.9764802757574247,0.019977890061858485,5070.858410094,0.04122079125407734,0.9741112750770914,-1.5185453877422196e-05,1.3067018375206544e-05,-1.469442624739382e-05,-2.381204032642525e-06,-3.687122451520264e-06
5070.9651,5071.2224,0.9536340517368063,5071.0425,0.9749624737830542,0.018131113446680985,5071.048629457367,0.037562880123350115,0.9722064072785566,-1.6402274695486874e-05,1.9953359603877973e-05,-4.4527343199139656e-05,-3.712654794795503e-06,3.4126535115673914e-06
