-6.994226341712055728e+02,-7.022959700468927622e+02,-6.979958284775493667e+02,-6.982050564236706123e+02,-6.972746286893379875e+02,-7.018870615121559240e+02,-6.963034988818690181e+02,-6.976819728133268654e+02,-6.974510491751716472e+02,-6.985436522733070888e+02,-7.088695850578369573e+02,-7.167576140715391375e+02,-7.012544548700680025e+02,-6.908824601134983823e+02,-6.878811677339253947e+02,-6.865844963195268065e+02,-6.934326872419915162e+02,-6.960906458297395147e+02,-7.021237185295904055e+02,-6.985927949373144656e+02,-6.964423609732766636e+02,-7.024251788349356502e+02,-6.985110783473355696e+02,-6.983880242676823400e+02,-6.998981596728553995e+02
-7.002259083382668905e+02,-6.994045194070204161e+02,-6.944190153121598996e+02,-6.985343182357610203e+02,-6.995037142180372030e+02,-6.960289917528280057e+02,-7.030763242624816485e+02,-6.992712164106196724e+02,-7.064119230644428171e+02,-6.995643029439961538e+02,-7.104110086123691872e+02,-7.107408841695869341e+02,-7.089132730115088634e+02,-6.979932391959009692e+02,-6.865669837748864666e+02,-6.843588570872088894e+02,-6.930180629300302826e+02,-6.971727729805279523e+02,-6.981992249460890889e+02,-6.986833903839578852e+02,-6.991554369793739170e+02,-7.014378290331223980e+02,-6.990386350303306244e+02,-6.999112684598076157e+02,-6.959627559200744145e+02
-6.986878310338361189e+02,-7.022548641736502759e+02,-7.024917395221418701e+02,-6.981703039815183729e+02,-6.979743127843248658e+02,-6.942898204241646454e+02,-7.044344650403945707e+02,-6.975577670402126387e+02,-6.973470725104562007e+02,-7.086906842542230152e+02,-7.098336902032606304e+02,-7.159345836954307742e+02,-7.081304562962614000e+02,-6.907603691435651854e+02,-6.867867147589568049e+02,-6.847291507366462611e+02,-6.922614667475572787e+02,-6.966114913896308281e+02,-7.042334909432684071e+02,-7.029021407157997601e+02,-6.958911092117778026e+02,-6.995650769081548788e+02,-7.016899116993299685e+02,-7.015778625801322050e+02,-7.042599503116216511e+02
-6.998749466873123311e+02,-6.981029418260441162e+02,-7.011816611739923246e+02,-7.003496359423152171e+02,-7.018309599190251902e+02,-6.998348630822147243e+02,-6.965147742036497220e+02,-6.964691439411835745e+02,-6.960734128096955828e+02,-6.990529440862592310e+02,-7.076340546581195667e+02,-7.125730827108491212e+02,-7.069298089516814798e+02,-6.922764175521442667e+02,-6.797899428335367702e+02,-6.823556323462398723e+02,-6.880743606700561941e+02,-6.923431488608475775e+02,-6.970918534928350709e+02,-7.032758466235827655e+02,-6.964689551478368230e+02,-7.028292947214795277e+02,-7.022893328105565161e+02,-7.003744417504640296e+02,-6.966850049588247202e+02
-7.018487905996153131e+02,-6.938249057987122796e+02,-6.987317214844515547e+02,-7.026405183537281118e+02,-6.950062959741335362e+02,-7.038418147737975232e+02,-6.990689651172724552e+02,-6.978752561525325291e+02,-6.980421227613114752e+02,-7.092988452112767845e+02,-7.179471688212361187e+02,-7.098758893958874978e+02,-7.094699258639593609e+02,-6.990304622591938823e+02,-6.858715626836637966e+02,-6.861141271663946100e+02,-6.904530569845228456e+02,-6.988382370417821221e+02,-7.051398018544423394e+02,-7.054085337070282549e+02,-6.973446106998599134e+02,-6.990338186150183901e+02,-7.014904699934995733e+02,-7.039727737933862954e+02,-7.006802654113271274e+02
-6.953653237735852599e+02,-6.892221633963636123e+02,-6.983468543780618347e+02,-6.998278051279485226e+02,-6.970318033918738365e+02,-6.976425543717341498e+02,-7.004672517938306555e+02,-7.024922279664897360e+02,-7.055950951897539198e+02,-6.962227951711975038e+02,-7.127269366983091459e+02,-7.108162348340265453e+02,-7.051922303525498137e+02,-6.995842323746182956e+02,-6.855586963420500979e+02,-6.909108885300229304e+02,-6.912282696866896003e+02,-6.988437529618386179e+02,-6.876298803959507495e+02,-6.978341249683871865e+02,-6.982052827765000984e+02,-6.960794885920477100e+02,-7.034828145820647478e+02,-7.044593794849934056e+02,-6.918398064472712576e+02
-7.002771486059646122e+02,-6.987572216923581436e+02,-7.002691497488995083e+02,-6.952688786857761443e+02,-6.938382605590159073e+02,-6.983135821297182702e+02,-6.951725254201446660e+02,-7.001588267852202989e+02,-6.946105126210022718e+02,-7.067569431880838238e+02,-7.082102819550200365e+02,-7.132749351750826463e+02,-7.095781761792604811e+02,-6.975141816233517602e+02,-6.890134960866416804e+02,-6.897037093568360433e+02,-6.899149155595805496e+02,-6.940146145441103727e+02,-6.994109729996998794e+02,-7.074703295727958903e+02,-6.924167525250231847e+02,-6.961617773702600971e+02,-7.011637989902519621e+02,-6.996837446369463578e+02,-6.995069777309545316e+02
-7.015575154382386245e+02,-6.962257961767027155e+02,-7.013084736621240154e+02,-6.897441532782977447e+02,-6.952253372650011443e+02,-7.068055089401896112e+02,-6.964779037876869552e+02,-6.999115764888701960e+02,-6.959302425300702453e+02,-7.034547285058652051e+02,-7.064849060510168783e+02,-7.094417825561831705e+02,-7.082069760817103088e+02,-6.973417367495130748e+02,-6.876812700746231712e+02,-6.835126312323263846e+02,-6.870462342016398907e+02,-6.955182332258555107e+02,-7.027889073883416131e+02,-6.956696734293946065e+02,-7.025655201661866158e+02,-6.995762088288320228e+02,-6.973539772640797310e+02,-7.056456902795471251e+02,-6.944936078815371729e+02
-7.023091114283306524e+02,-6.947030786193208769e+02,-6.963014437710517086e+02,-6.940869541655993089e+02,-7.037025357568054460e+02,-7.014986362191266380e+02,-6.986111429454758763e+02,-6.958148659248254262e+02,-6.944838336118846200e+02,-6.988771668825065717e+02,-7.076683330738451332e+02,-7.103552792625268921e+02,-7.061233127124141902e+02,-6.943637725369189866e+02,-6.855299902685801499e+02,-6.814150941143743694e+02,-6.898245612239697948e+02,-7.005949761646334082e+02,-6.953522751094424166e+02,-7.030208788654417731e+02,-7.033080879202461801e+02,-6.970933374305604957e+02,-6.941471867000800557e+02,-7.018679843732388690e+02,-6.927792182264383882e+02
-6.984325639475719072e+02,-6.934536670634406619e+02,-6.991806873290333897e+02,-6.981727850054157898e+02,-6.989649201196152717e+02,-6.970057065160945058e+02,-7.016113299147691578e+02,-6.979751547788036987e+02,-6.911828627586946823e+02,-7.061774926278740168e+02,-7.057485109812114388e+02,-7.091962194515508600e+02,-7.065620335024432279e+02,-7.008394542672904208e+02,-6.906373429848463275e+02,-6.841863609794527292e+02,-6.849325947539182380e+02,-6.942799128614133224e+02,-6.922677926233154722e+02,-7.014887346447794698e+02,-6.939615409142570570e+02,-6.941718314354075119e+02,-7.027273086293134838e+02,-7.034952343276236206e+02,-6.965034577125916258e+02
