2.755862850890167692e+01,2.719832661944611019e+01,2.731274441382887019e+01,2.789498956168844757e+01,2.787009560125189367e+01,2.778305616792563981e+01,2.756652837144504176e+01,2.738343442382765147e+01,2.761737143098649483e+01,2.771545857963188553e+01,2.795777330547021933e+01,2.801377448969925865e+01,2.745537505110632281e+01,2.685949900131069512e+01,2.650531929129470754e+01,2.671910192773269799e+01,2.733441575021075209e+01,2.720837714813451669e+01,2.785668686983651909e+01,2.709723943771886567e+01,2.684211270574203922e+01,2.732278857850757348e+01,2.767724708074450746e+01,2.741412931733488634e+01,2.753881629209341853e+01
2.781977514506332483e+01,2.739530637866836216e+01,2.744280250403500077e+01,2.749668939787218136e+01,2.709212472143924444e+01,2.697950054834182154e+01,2.738779546280253285e+01,2.699080403020803232e+01,2.728917584390850237e+01,2.740361831141057536e+01,2.800266873923528266e+01,2.843024093543258601e+01,2.839590643894985078e+01,2.667956199061789491e+01,2.588157083541131698e+01,2.680869020580245632e+01,2.680002090745153964e+01,2.809738380645863742e+01,2.758618082161157048e+01,2.765656690310085608e+01,2.738805083261860318e+01,2.756757180100274951e+01,2.701355172053134979e+01,2.716407666806966503e+01,2.714282569084002716e+01
2.757655466251507903e+01,2.757951720220628999e+01,2.761134748828729002e+01,2.745410517186251909e+01,2.700571383802047265e+01,2.653718011316721004e+01,2.731700269125484581e+01,2.776211270396056108e+01,2.711437475840034139e+01,2.712594994976260665e+01,2.775482210823298956e+01,2.871223742433732440e+01,2.731490879628386992e+01,2.626662842067537085e+01,2.635246885800776795e+01,2.609734347224434003e+01,2.733060840604155572e+01,2.769411270208241049e+01,2.733916658242258535e+01,2.802026295807489475e+01,2.689223239473058769e+01,2.784178063830574956e+01,2.762338887486191652e+01,2.786043327097640443e+01,2.762193624694927152e+01
2.764359500506524725e+01,2.755420959136835179e+01,2.792811392546722615e+01,2.688417125625666060e+01,2.759497898250615577e+01,2.690931010436785797e+01,2.732338815989501057e+01,2.756104693229937652e+01,2.771548432604369694e+01,2.717811977872133156e+01,2.752598868167758894e+01,2.823026854822259324e+01,2.778498218334063452e+01,2.645989651231142759e+01,2.627588721789212656e+01,2.599211492561311587e+01,2.759540757727403459e+01,2.785617495919538911e+01,2.732219748233945822e+01,2.834253938686767782e+01,2.691395531010896036e+01,2.687729948770719091e+01,2.785543125654734453e+01,2.694193978829239811e+01,2.765361592863589024e+01
2.770110790559285974e+01,2.734268750953154381e+01,2.750452929682520065e+01,2.753019682460300999e+01,2.709080420479882179e+01,2.793654890358931908e+01,2.741580400651656646e+01,2.774916387417071206e+01,2.781720403274801257e+01,2.804636421324691398e+01,2.799162283614104396e+01,2.815811673201330478e+01,2.753650647866466983e+01,2.719271790470439853e+01,2.719590787687587152e+01,2.674118334002928776e+01,2.709065487767127323e+01,2.860817869245968836e+01,2.815551459535222634e+01,2.809420990867661416e+01,2.755338512722897804e+01,2.748723518184321080e+01,2.792477706138550531e+01,2.835026548614542463e+01,2.773839611930969085e+01
2.717147674630943399e+01,2.736830561495800396e+01,2.710149422243395989e+01,2.715988844076272457e+01,2.734508897348366219e+01,2.762063324666825537e+01,2.771856734212875395e+01,2.734565030889677928e+01,2.741621428254792292e+01,2.717890971633746133e+01,2.799167005898944538e+01,2.793044954659242762e+01,2.715235233894489397e+01,2.697599145732075598e+01,2.648941079771677565e+01,2.718525611836840739e+01,2.722296303945366347e+01,2.702162609907134083e+01,2.695275446114944629e+01,2.703126824680402862e+01,2.684883130014507557e+01,2.702145485524649260e+01,2.770810611479243235e+01,2.746010572836877017e+01,2.635380566079889775e+01
2.703654611444294176e+01,2.798017009406945022e+01,2.653397689884540256e+01,2.723193223949284558e+01,2.665177156876407949e+01,2.684071116655923817e+01,2.727000415142591194e+01,2.703161554438509739e+01,2.739773336671685300e+01,2.755714867974313975e+01,2.877287874315147320e+01,2.843978689337622257e+01,2.815852320826382282e+01,2.674900868985809765e+01,2.538531086767997991e+01,2.708095158935107705e+01,2.713288502061619667e+01,2.669570993838987150e+01,2.751252529952030912e+01,2.787324145986980994e+01,2.765854510250220955e+01,2.720490549170954608e+01,2.722061738254783947e+01,2.685489324752444418e+01,2.763333058907912232e+01
2.744183895594063927e+01,2.740873133124523164e+01,2.742334771861594689e+01,2.668767952975051116e+01,2.697181467898013096e+01,2.774287094749453075e+01,2.787928240570714067e+01,2.735212750213718635e+01,2.794402046920954064e+01,2.791102875252556004e+01,2.805580517740573754e+01,2.851042573592613749e+01,2.712825211935092184e+01,2.683361690588544235e+01,2.644579046039377346e+01,2.674498011447828105e+01,2.729704396449796278e+01,2.762094690756823212e+01,2.827323707902349881e+01,2.798527110936992202e+01,2.764850232940063890e+01,2.729868347126274841e+01,2.714842802949009481e+01,2.731644155763891391e+01,2.675227639712671035e+01
2.790528492644708791e+01,2.665407337665608267e+01,2.753530585669852115e+01,2.724207625212086370e+01,2.697207352219295373e+01,2.736819140209458112e+01,2.766908398735319707e+01,2.692105476652207940e+01,2.760310420007355248e+01,2.761822883380338212e+01,2.740233980089534072e+01,2.868816800657992871e+01,2.786542132301973496e+01,2.712770810445620029e+01,2.589984764171783738e+01,2.651028214110708703e+01,2.671586033834512364e+01,2.731139014423228417e+01,2.774126572547113057e+01,2.773398840615911354e+01,2.755924476034426007e+01,2.671894498848897825e+01,2.788172301717160551e+01,2.764115638117683815e+01,2.745961057787790338e+01
2.699494796540173169e+01,2.711327618104548876e+01,2.688730856957096194e+01,2.677339498857837441e+01,2.745361206874459725e+01,2.769390807248315767e+01,2.778253001788875665e+01,2.733340607429223468e+01,2.707911029163862082e+01,2.789513606698309900e+01,2.761334717132882233e+01,2.826844253444219746e+01,2.814901011954044563e+01,2.708619310852121131e+01,2.718635251350609394e+01,2.705974761830696806e+01,2.717846010777822485e+01,2.686688663612576988e+01,2.754333807431963166e+01,2.715449283407545522e+01,2.669901986567170127e+01,2.751955669738872245e+01,2.755247283933190161e+01,2.731225410955136468e+01,2.665775873595171319e+01
